Description	
Number of Runs	1000
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
568	900	1	1	02/03/23 03:31:40 PM	
569	900	2	1	02/03/23 03:31:41 PM	
570	900	0	1	02/03/23 03:31:42 PM	
571	900	0	1	02/03/23 03:31:43 PM	
572	900	1	1	02/03/23 03:31:44 PM	
573	900	3	1	02/03/23 03:31:45 PM	
574	900	0	1	02/03/23 03:31:46 PM	
575	900	1	1	02/03/23 03:31:47 PM	
576	900	1	1	02/03/23 03:31:49 PM	
577	900	2	1	02/03/23 03:31:50 PM	
578	900	2	1	02/03/23 03:31:51 PM	
579	900	0	1	02/03/23 03:31:52 PM	
580	900	1	1	02/03/23 03:31:53 PM	
581	900	0	1	02/03/23 03:31:54 PM	
582	900	0	1	02/03/23 03:31:55 PM	
583	900	2	1	02/03/23 03:31:56 PM	
584	900	1	1	02/03/23 03:31:57 PM	
585	900	0	1	02/03/23 03:31:59 PM	
586	900	0	1	02/03/23 03:32:00 PM	
587	900	1	1	02/03/23 03:32:01 PM	
588	900	0	1	02/03/23 03:32:02 PM	
589	900	1	1	02/03/23 03:32:03 PM	
590	900	3	1	02/03/23 03:32:04 PM	
591	900	1	1	02/03/23 03:32:05 PM	
592	900	3	1	02/03/23 03:32:06 PM	
593	900	4	1	02/03/23 03:32:07 PM	
594	900	3	1	02/03/23 03:32:09 PM	
595	900	0	1	02/03/23 03:32:10 PM	
596	900	1	1	02/03/23 03:32:11 PM	
597	900	1	1	02/03/23 03:32:12 PM	
598	900	1	1	02/03/23 03:32:13 PM	
599	900	0	1	02/03/23 03:32:14 PM	
600	900	2	1	02/03/23 03:32:15 PM	
601	900	0	1	02/03/23 03:32:16 PM	
602	900	2	1	02/03/23 03:32:17 PM	
603	900	0	1	02/03/23 03:32:19 PM	
604	900	0	1	02/03/23 03:32:20 PM	
605	900	0	1	02/03/23 03:32:21 PM	
606	900	2	1	02/03/23 03:32:22 PM	
607	900	2	1	02/03/23 03:32:23 PM	
608	900	0	1	02/03/23 03:32:24 PM	
609	900	2	1	02/03/23 03:32:26 PM	
610	900	0	1	02/03/23 03:32:27 PM	
611	900	0	1	02/03/23 03:32:28 PM	
612	900	1	1	02/03/23 03:32:29 PM	
613	900	1	1	02/03/23 03:32:30 PM	
614	900	0	1	02/03/23 03:32:31 PM	
615	900	2	1	02/03/23 03:32:32 PM	
616	900	0	1	02/03/23 03:32:33 PM	
617	900	0	1	02/03/23 03:32:34 PM	
618	900	0	1	02/03/23 03:32:36 PM	
619	900	2	1	02/03/23 03:32:37 PM	
620	900	1	1	02/03/23 03:32:38 PM	
621	900	4	1	02/03/23 03:32:39 PM	
622	900	1	1	02/03/23 03:32:40 PM	
623	900	0	1	02/03/23 03:32:41 PM	
624	900	0	1	02/03/23 03:32:42 PM	
625	900	0	1	02/03/23 03:32:43 PM	
626	900	2	1	02/03/23 03:32:44 PM	
627	900	0	1	02/03/23 03:32:45 PM	
628	900	1	1	02/03/23 03:32:47 PM	
629	900	0	1	02/03/23 03:32:48 PM	
630	900	0	1	02/03/23 03:32:49 PM	
631	900	1	1	02/03/23 03:32:50 PM	
632	900	0	1	02/03/23 03:32:51 PM	
633	900	1	1	02/03/23 03:32:52 PM	
634	900	0	1	02/03/23 03:32:53 PM	
635	900	0	1	02/03/23 03:32:54 PM	
636	900	0	1	02/03/23 03:32:55 PM	
637	900	2	1	02/03/23 03:32:57 PM	
638	900	1	1	02/03/23 03:32:58 PM	
639	900	0	1	02/03/23 03:32:59 PM	
640	900	0	1	02/03/23 03:33:00 PM	
641	900	2	1	02/03/23 03:33:01 PM	
642	900	0	1	02/03/23 03:33:02 PM	
643	900	1	1	02/03/23 03:33:03 PM	
644	900	4	1	02/03/23 03:33:04 PM	
645	900	1	1	02/03/23 03:33:05 PM	
646	900	0	1	02/03/23 03:33:07 PM	
647	900	1	1	02/03/23 03:33:08 PM	
648	900	1	1	02/03/23 03:33:09 PM	
649	900	0	1	02/03/23 03:33:10 PM	
650	900	2	1	02/03/23 03:33:11 PM	
651	900	0	1	02/03/23 03:33:12 PM	
652	900	1	1	02/03/23 03:33:13 PM	
653	900	1	1	02/03/23 03:33:15 PM	
654	900	3	1	02/03/23 03:33:16 PM	
655	900	0	1	02/03/23 03:33:17 PM	
656	900	0	1	02/03/23 03:33:18 PM	
657	900	2	1	02/03/23 03:33:19 PM	
658	900	2	1	02/03/23 03:33:20 PM	
659	900	2	1	02/03/23 03:33:21 PM	
660	900	0	1	02/03/23 03:33:22 PM	
661	900	1	1	02/03/23 03:33:23 PM	
662	900	3	1	02/03/23 03:33:25 PM	
663	900	3	1	02/03/23 03:33:26 PM	
664	900	1	1	02/03/23 03:33:27 PM	
665	900	3	1	02/03/23 03:33:28 PM	
666	900	2	1	02/03/23 03:33:29 PM	
667	900	0	1	02/03/23 03:33:30 PM	
668	900	0	1	02/03/23 03:33:31 PM	
669	900	0	1	02/03/23 03:33:32 PM	
670	900	2	1	02/03/23 03:33:34 PM	
671	900	1	1	02/03/23 03:33:35 PM	
672	900	2	1	02/03/23 03:33:36 PM	
673	900	2	1	02/03/23 03:33:37 PM	
674	900	1	1	02/03/23 03:33:38 PM	
675	900	3	1	02/03/23 03:33:39 PM	
676	900	1	1	02/03/23 03:33:40 PM	
677	900	0	1	02/03/23 03:33:41 PM	
678	900	2	1	02/03/23 03:33:42 PM	
679	900	1	1	02/03/23 03:33:44 PM	
680	900	2	1	02/03/23 03:33:45 PM	
681	900	2	1	02/03/23 03:33:46 PM	
682	900	0	1	02/03/23 03:33:47 PM	
683	900	0	1	02/03/23 03:33:48 PM	
684	900	0	1	02/03/23 03:33:49 PM	
685	900	1	1	02/03/23 03:33:50 PM	
686	900	2	1	02/03/23 03:33:52 PM	
687	900	2	1	02/03/23 03:33:53 PM	
688	900	0	1	02/03/23 03:33:54 PM	
689	900	1	1	02/03/23 03:33:55 PM	
690	900	3	1	02/03/23 03:33:56 PM	
691	900	1	1	02/03/23 03:33:57 PM	
692	900	1	1	02/03/23 03:33:58 PM	
693	900	1	1	02/03/23 03:33:59 PM	
694	900	0	1	02/03/23 03:34:01 PM	
695	900	0	1	02/03/23 03:34:02 PM	
696	900	2	1	02/03/23 03:34:03 PM	
697	900	2	1	02/03/23 03:34:04 PM	
698	900	0	1	02/03/23 03:34:05 PM	
699	900	0	1	02/03/23 03:34:06 PM	
700	900	1	1	02/03/23 03:34:07 PM	
701	900	4	1	02/03/23 03:34:08 PM	
702	900	1	1	02/03/23 03:34:09 PM	
703	900	1	1	02/03/23 03:34:11 PM	
704	900	1	1	02/03/23 03:34:12 PM	
705	900	1	1	02/03/23 03:34:13 PM	
706	900	1	1	02/03/23 03:34:14 PM	
707	900	2	1	02/03/23 03:34:15 PM	
708	900	1	1	02/03/23 03:34:16 PM	
709	900	0	1	02/03/23 03:34:17 PM	
710	900	0	1	02/03/23 03:34:18 PM	
711	900	2	1	02/03/23 03:34:19 PM	
712	900	1	1	02/03/23 03:34:21 PM	
713	900	1	1	02/03/23 03:34:22 PM	
714	900	2	1	02/03/23 03:34:23 PM	
715	900	2	1	02/03/23 03:34:24 PM	
716	900	1	1	02/03/23 03:34:25 PM	
717	900	2	1	02/03/23 03:34:26 PM	
718	900	1	1	02/03/23 03:34:27 PM	
719	900	0	1	02/03/23 03:34:28 PM	
720	900	1	1	02/03/23 03:34:29 PM	
721	900	0	1	02/03/23 03:34:30 PM	
722	900	1	1	02/03/23 03:34:32 PM	
723	900	0	1	02/03/23 03:34:33 PM	
724	900	0	1	02/03/23 03:34:34 PM	
725	900	0	1	02/03/23 03:34:35 PM	
726	900	1	1	02/03/23 03:34:36 PM	
727	900	2	1	02/03/23 03:34:37 PM	
728	900	1	1	02/03/23 03:34:38 PM	
729	900	0	1	02/03/23 03:34:40 PM	
730	900	1	1	02/03/23 03:34:41 PM	
731	900	2	1	02/03/23 03:34:42 PM	
732	900	0	1	02/03/23 03:34:43 PM	
733	900	3	1	02/03/23 03:34:44 PM	
734	900	1	1	02/03/23 03:34:45 PM	
735	900	2	1	02/03/23 03:34:46 PM	
736	900	2	1	02/03/23 03:34:47 PM	
737	900	0	1	02/03/23 03:34:48 PM	
738	900	0	1	02/03/23 03:34:50 PM	
739	900	0	1	02/03/23 03:34:51 PM	
740	900	3	1	02/03/23 03:34:52 PM	
741	900	1	1	02/03/23 03:34:53 PM	
742	900	2	1	02/03/23 03:34:54 PM	
743	900	1	1	02/03/23 03:34:55 PM	
744	900	1	1	02/03/23 03:34:56 PM	
745	900	1	1	02/03/23 03:34:57 PM	
746	900	2	1	02/03/23 03:34:59 PM	
747	900	1	1	02/03/23 03:35:00 PM	
748	900	0	1	02/03/23 03:35:01 PM	
749	900	0	1	02/03/23 03:35:02 PM	
750	900	2	1	02/03/23 03:35:03 PM	
751	900	2	1	02/03/23 03:35:04 PM	
752	900	3	1	02/03/23 03:35:05 PM	
753	900	2	1	02/03/23 03:35:06 PM	
754	900	1	1	02/03/23 03:35:08 PM	
755	900	1	1	02/03/23 03:35:09 PM	
756	900	2	1	02/03/23 03:35:10 PM	
757	900	1	1	02/03/23 03:35:11 PM	
758	900	1	1	02/03/23 03:35:12 PM	
759	900	0	1	02/03/23 03:35:13 PM	
760	900	1	1	02/03/23 03:35:14 PM	
761	900	1	1	02/03/23 03:35:15 PM	
762	900	0	1	02/03/23 03:35:17 PM	
763	900	2	1	02/03/23 03:35:18 PM	
764	900	3	1	02/03/23 03:35:19 PM	
765	900	2	1	02/03/23 03:35:20 PM	
766	900	0	1	02/03/23 03:35:21 PM	
767	900	2	1	02/03/23 03:35:22 PM	
768	900	1	1	02/03/23 03:35:23 PM	
769	900	4	1	02/03/23 03:35:25 PM	
770	900	2	1	02/03/23 03:35:26 PM	
771	900	0	1	02/03/23 03:35:27 PM	
772	900	0	1	02/03/23 03:35:28 PM	
773	900	1	1	02/03/23 03:35:29 PM	
774	900	0	1	02/03/23 03:35:30 PM	
775	900	0	1	02/03/23 03:35:31 PM	
776	900	2	1	02/03/23 03:35:32 PM	
777	900	2	1	02/03/23 03:35:34 PM	
778	900	0	1	02/03/23 03:35:35 PM	
779	900	1	1	02/03/23 03:35:36 PM	
780	900	1	1	02/03/23 03:35:37 PM	
781	900	0	1	02/03/23 03:35:38 PM	
782	900	0	1	02/03/23 03:35:39 PM	
783	900	2	1	02/03/23 03:35:40 PM	
784	900	1	1	02/03/23 03:35:41 PM	
785	900	0	1	02/03/23 03:35:43 PM	
786	900	3	1	02/03/23 03:35:44 PM	
787	900	1	1	02/03/23 03:35:45 PM	
788	900	0	1	02/03/23 03:35:46 PM	
789	900	0	1	02/03/23 03:35:47 PM	
790	900	0	1	02/03/23 03:35:48 PM	
791	900	3	1	02/03/23 03:35:49 PM	
792	900	1	1	02/03/23 03:35:50 PM	
793	900	0	1	02/03/23 03:35:52 PM	
794	900	1	1	02/03/23 03:35:53 PM	
795	900	1	1	02/03/23 03:35:54 PM	
796	900	1	1	02/03/23 03:35:55 PM	
797	900	1	1	02/03/23 03:35:56 PM	
798	900	1	1	02/03/23 03:35:57 PM	
799	900	0	1	02/03/23 03:35:58 PM	
800	900	0	1	02/03/23 03:35:59 PM	
801	900	2	1	02/03/23 03:36:01 PM	
802	900	0	1	02/03/23 03:36:02 PM	
803	900	1	1	02/03/23 03:36:03 PM	
804	900	0	1	02/03/23 03:36:04 PM	
805	900	1	1	02/03/23 03:36:05 PM	
806	900	1	1	02/03/23 03:36:06 PM	
807	900	0	1	02/03/23 03:36:07 PM	
808	900	1	1	02/03/23 03:36:08 PM	
809	900	1	1	02/03/23 03:36:09 PM	
810	900	2	1	02/03/23 03:36:10 PM	
811	900	2	1	02/03/23 03:36:12 PM	
812	900	2	1	02/03/23 03:36:13 PM	
813	900	0	1	02/03/23 03:36:14 PM	
814	900	4	1	02/03/23 03:36:15 PM	
815	900	0	1	02/03/23 03:36:16 PM	
816	900	0	1	02/03/23 03:36:17 PM	
817	900	0	1	02/03/23 03:36:18 PM	
818	900	1	1	02/03/23 03:36:19 PM	
819	900	1	1	02/03/23 03:36:21 PM	
820	900	0	1	02/03/23 03:36:22 PM	
821	900	2	1	02/03/23 03:36:23 PM	
822	900	2	1	02/03/23 03:36:24 PM	
823	900	1	1	02/03/23 03:36:25 PM	
824	900	3	1	02/03/23 03:36:26 PM	
825	900	3	1	02/03/23 03:36:27 PM	
826	900	1	1	02/03/23 03:36:28 PM	
827	900	3	1	02/03/23 03:36:29 PM	
828	900	0	1	02/03/23 03:36:31 PM	
829	900	2	1	02/03/23 03:36:32 PM	
830	900	3	1	02/03/23 03:36:33 PM	
831	900	0	1	02/03/23 03:36:34 PM	
832	900	2	1	02/03/23 03:36:35 PM	
833	900	1	1	02/03/23 03:36:36 PM	
834	900	2	1	02/03/23 03:36:37 PM	
835	900	1	1	02/03/23 03:36:39 PM	
836	900	1	1	02/03/23 03:36:40 PM	
837	900	0	1	02/03/23 03:36:41 PM	
838	900	0	1	02/03/23 03:36:42 PM	
839	900	0	1	02/03/23 03:36:43 PM	
840	900	0	1	02/03/23 03:36:44 PM	
841	900	1	1	02/03/23 03:36:45 PM	
842	900	1	1	02/03/23 03:36:46 PM	
843	900	1	1	02/03/23 03:36:47 PM	
844	900	1	1	02/03/23 03:36:49 PM	
845	900	1	1	02/03/23 03:36:50 PM	
846	900	1	1	02/03/23 03:36:51 PM	
847	900	0	1	02/03/23 03:36:52 PM	
848	900	3	1	02/03/23 03:36:53 PM	
849	900	3	1	02/03/23 03:36:54 PM	
850	900	1	1	02/03/23 03:36:55 PM	
851	900	0	1	02/03/23 03:36:56 PM	
852	900	1	1	02/03/23 03:36:57 PM	
853	900	3	1	02/03/23 03:36:59 PM	
854	900	0	1	02/03/23 03:37:00 PM	
855	900	1	1	02/03/23 03:37:01 PM	
856	900	1	1	02/03/23 03:37:02 PM	
857	900	1	1	02/03/23 03:37:03 PM	
858	900	0	1	02/03/23 03:37:04 PM	
859	900	1	1	02/03/23 03:37:05 PM	
860	900	3	1	02/03/23 03:37:06 PM	
861	900	0	1	02/03/23 03:37:08 PM	
862	900	0	1	02/03/23 03:37:09 PM	
863	900	2	1	02/03/23 03:37:10 PM	
864	900	0	1	02/03/23 03:37:11 PM	
865	900	0	1	02/03/23 03:37:12 PM	
866	900	1	1	02/03/23 03:37:13 PM	
867	900	3	1	02/03/23 03:37:14 PM	
868	900	1	1	02/03/23 03:37:15 PM	
869	900	2	1	02/03/23 03:37:16 PM	
870	900	1	1	02/03/23 03:37:18 PM	
871	900	3	1	02/03/23 03:37:19 PM	
872	900	2	1	02/03/23 03:37:20 PM	
873	900	2	1	02/03/23 03:37:21 PM	
874	900	0	1	02/03/23 03:37:22 PM	
875	900	2	1	02/03/23 03:37:23 PM	
876	900	1	1	02/03/23 03:37:24 PM	
877	900	0	1	02/03/23 03:37:25 PM	
878	900	1	1	02/03/23 03:37:27 PM	
879	900	1	1	02/03/23 03:37:28 PM	
880	900	1	1	02/03/23 03:37:29 PM	
881	900	1	1	02/03/23 03:37:30 PM	
882	900	0	1	02/03/23 03:37:31 PM	
883	900	2	1	02/03/23 03:37:32 PM	
884	900	0	1	02/03/23 03:37:33 PM	
885	900	0	1	02/03/23 03:37:34 PM	
886	900	0	1	02/03/23 03:37:35 PM	
887	900	1	1	02/03/23 03:37:37 PM	
888	900	2	1	02/03/23 03:37:38 PM	
889	900	0	1	02/03/23 03:37:39 PM	
890	900	1	1	02/03/23 03:37:40 PM	
891	900	0	1	02/03/23 03:37:41 PM	
892	900	1	1	02/03/23 03:37:42 PM	
893	900	1	1	02/03/23 03:37:43 PM	
894	900	0	1	02/03/23 03:37:44 PM	
895	900	1	1	02/03/23 03:37:46 PM	
896	900	1	1	02/03/23 03:37:47 PM	
897	900	0	1	02/03/23 03:37:48 PM	
898	900	0	1	02/03/23 03:37:49 PM	
899	900	2	1	02/03/23 03:37:50 PM	
900	900	2	1	02/03/23 03:37:51 PM	
901	900	2	1	02/03/23 03:37:52 PM	
902	900	1	1	02/03/23 03:37:53 PM	
903	900	3	1	02/03/23 03:37:55 PM	
904	900	1	1	02/03/23 03:37:56 PM	
905	900	1	1	02/03/23 03:37:57 PM	
906	900	1	1	02/03/23 03:37:58 PM	
907	900	1	1	02/03/23 03:37:59 PM	
908	900	0	1	02/03/23 03:38:00 PM	
909	900	1	1	02/03/23 03:38:01 PM	
910	900	0	1	02/03/23 03:38:02 PM	
911	900	2	1	02/03/23 03:38:03 PM	
912	900	2	1	02/03/23 03:38:05 PM	
913	900	2	1	02/03/23 03:38:06 PM	
914	900	1	1	02/03/23 03:38:07 PM	
915	900	1	1	02/03/23 03:38:08 PM	
916	900	1	1	02/03/23 03:38:09 PM	
917	900	0	1	02/03/23 03:38:10 PM	
918	900	0	1	02/03/23 03:38:11 PM	
919	900	1	1	02/03/23 03:38:12 PM	
920	900	0	1	02/03/23 03:38:14 PM	
921	900	0	1	02/03/23 03:38:15 PM	
922	900	0	1	02/03/23 03:38:16 PM	
923	900	1	1	02/03/23 03:38:17 PM	
924	900	1	1	02/03/23 03:38:18 PM	
925	900	2	1	02/03/23 03:38:19 PM	
926	900	1	1	02/03/23 03:38:20 PM	
927	900	2	1	02/03/23 03:38:22 PM	
928	900	1	1	02/03/23 03:38:23 PM	
929	900	2	1	02/03/23 03:38:24 PM	
930	900	0	1	02/03/23 03:38:25 PM	
931	900	1	1	02/03/23 03:38:26 PM	
932	900	1	1	02/03/23 03:38:27 PM	
933	900	1	1	02/03/23 03:38:28 PM	
934	900	3	1	02/03/23 03:38:29 PM	
935	900	1	1	02/03/23 03:38:30 PM	
936	900	0	1	02/03/23 03:38:32 PM	
937	900	0	1	02/03/23 03:38:33 PM	
938	900	1	1	02/03/23 03:38:34 PM	
939	900	0	1	02/03/23 03:38:35 PM	
940	900	0	1	02/03/23 03:38:36 PM	
941	900	2	1	02/03/23 03:38:37 PM	
942	900	1	1	02/03/23 03:38:38 PM	
943	900	1	1	02/03/23 03:38:39 PM	
944	900	2	1	02/03/23 03:38:40 PM	
945	900	0	1	02/03/23 03:38:42 PM	
946	900	0	1	02/03/23 03:38:43 PM	
947	900	0	1	02/03/23 03:38:44 PM	
948	900	0	1	02/03/23 03:38:45 PM	
949	900	1	1	02/03/23 03:38:46 PM	
950	900	0	1	02/03/23 03:38:47 PM	
951	900	1	1	02/03/23 03:38:48 PM	
952	900	1	1	02/03/23 03:38:50 PM	
953	900	0	1	02/03/23 03:38:51 PM	
954	900	0	1	02/03/23 03:38:52 PM	
955	900	1	1	02/03/23 03:38:53 PM	
956	900	1	1	02/03/23 03:38:54 PM	
957	900	0	1	02/03/23 03:38:55 PM	
958	900	1	1	02/03/23 03:38:56 PM	
959	900	1	1	02/03/23 03:38:57 PM	
960	900	0	1	02/03/23 03:38:58 PM	
961	900	1	1	02/03/23 03:39:00 PM	
962	900	1	1	02/03/23 03:39:01 PM	
963	900	1	1	02/03/23 03:39:02 PM	
964	900	0	1	02/03/23 03:39:03 PM	
965	900	4	1	02/03/23 03:39:04 PM	
966	900	0	1	02/03/23 03:39:05 PM	
967	900	0	1	02/03/23 03:39:06 PM	
968	900	1	1	02/03/23 03:39:07 PM	
969	900	2	1	02/03/23 03:39:08 PM	
970	900	0	1	02/03/23 03:39:10 PM	
971	900	2	1	02/03/23 03:39:11 PM	
972	900	2	1	02/03/23 03:39:12 PM	
973	900	1	1	02/03/23 03:39:13 PM	
974	900	0	1	02/03/23 03:39:14 PM	
975	900	1	1	02/03/23 03:39:15 PM	
976	900	0	1	02/03/23 03:39:16 PM	
977	900	1	1	02/03/23 03:39:17 PM	
978	900	1	1	02/03/23 03:39:18 PM	
979	900	2	1	02/03/23 03:39:20 PM	
980	900	0	1	02/03/23 03:39:21 PM	
981	900	2	1	02/03/23 03:39:22 PM	
982	900	1	1	02/03/23 03:39:23 PM	
983	900	3	1	02/03/23 03:39:24 PM	
984	900	3	1	02/03/23 03:39:25 PM	
985	900	2	1	02/03/23 03:39:26 PM	
986	900	2	1	02/03/23 03:39:27 PM	
987	900	1	1	02/03/23 03:39:29 PM	
988	900	1	1	02/03/23 03:39:30 PM	
989	900	1	1	02/03/23 03:39:31 PM	
990	900	2	1	02/03/23 03:39:32 PM	
991	900	1	1	02/03/23 03:39:33 PM	
992	900	0	1	02/03/23 03:39:34 PM	
993	900	0	1	02/03/23 03:39:35 PM	
994	900	3	1	02/03/23 03:39:36 PM	
995	900	0	1	02/03/23 03:39:38 PM	
996	900	0	1	02/03/23 03:39:39 PM	
997	900	0	1	02/03/23 03:39:40 PM	
998	900	3	1	02/03/23 03:39:41 PM	
999	900	2	1	02/03/23 03:39:42 PM	
1000	900	0	1	02/03/23 03:39:43 PM	
