#Table1
ra,dec,z
139.65159,15.058774,0.001193909
167.35528,-16.937347,0.001194237
139.2155,0.14221242,0.001194302
124.91416,3.3298594,0.001194506
154.01543,-3.0724069,0.001194517
192.88208,10.027434,0.00119459
119.25428,14.396579,0.00119501
154.55007,15.491449,0.001195284
137.71887,4.7064449,0.001195424
165.21185,-0.52373618,0.00119546
166.26679,-2.3596349,0.001195682
35.710869,0.66250388,0.001196023
166.04756,-2.6955946,0.001196058
156.84282,27.675608,0.001196074
128.12152,-5.429573,0.001196096
152.05588,25.221238,0.001196248
150.84503,-0.83287,0.001196439
356.009,26.327631,0.001196471
120.11547,0.69188637,0.001196553
131.75882,2.1569036,0.001196567
186.61139,-1.4301891,0.001196823
127.00306,12.242407,0.001196824
116.53966,17.66026,0.001196884
168.76392,-12.318419,0.001197032
132.84156,2.528334,0.001197034
134.85577,0.64756203,0.00119727
115.18648,36.173922,0.001197288
73.626812,-5.550184,0.001197394
161.39254,19.111555,0.001197567
175.58554,13.026609,0.001197626
144.05096,13.489529,0.001197692
230.2518,47.52751,0.001197719
191.73106,-7.68966,0.001197814
134.55464,2.16264,0.001197831
161.34431,-0.119524,0.001197876
131.99247,5.080413,0.001197929
214.98447,56.756098,0.001197937
155.34741,18.228187,0.001198115
153.33538,18.301724,0.001198268
123.86489,1.242589,0.001198272
188.72245,-0.518227,0.001198394
158.36891,4.2377186,0.001198535
161.04696,8.2284006,0.001198743
178.94092,5.0930074,0.001198862
137.53188,0.19792482,0.001198922
175.39879,13.382578,0.001199038
150.52487,1.6148494,0.00119928
149.74361,57.361032,0.001199487
126.76035,16.055494,0.001199667
176.31179,11.018428,0.001199716
154.25791,7.1352461,0.001199749
158.34056,23.493307,0.00119981
228.5384,6.993003,0.001199891
185.00276,34.731711,0.001199911
128.38511,-4.881667,0.001200098
125.01803,3.1211068,0.001200657
170.33771,10.362924,0.001200704
6.42262640000001,18.52374,0.001200712
117.53635,30.683727,0.001200715
198.7037,-1.215387,0.001200778
158.2241,-2.4755493,0.001200813
163.12948,-0.503872,0.001201092
130.39535,3.932617,0.001201102
65.697433,7.000616,0.001201134
190.24649,0.97433805,0.001201247
131.37249,6.8039108,0.00120142
155.10601,29.545045,0.001201709
171.90785,-1.374101,0.001201722
148.97254,0.423476,0.001201882
170.34854,17.012013,0.001201912
133.48435,1.149504,0.001201941
262.73994,7.822393,0.001202064
166.91092,-16.882958,0.001202069
219.48803,36.77429,0.001202098
124.17955,0.1080802,0.001202296
134.4363,7.3414641,0.001202431
186.44425,33.552981,0.001202689
119.73359,8.835763,0.001202746
157.16846,7.620644,0.001202796
166.25315,-17.24532,0.001202861
124.64049,46.937019,0.001202921
162.26893,8.3565695,0.00120334
161.94792,14.916465,0.001203384
61.145324,-4.8820829,0.001203454
133.19251,13.52419,0.001203457
132.40913,3.0507758,0.00120354
120.24893,7.702943,0.00120366
127.16619,6.0698988,0.001203817
129.86395,-0.5956678,0.001203831
15.425187,21.362665,0.001203962
239.35167,4.8245565,0.001204149
168.07203,4.2579766,0.001204159
161.1841,11.232698,0.001204282
2.40314100000001,10.071577,0.00120437
139.51494,0.096981591,0.001204413
166.58446,-2.0366589,0.001204431
172.42871,16.927416,0.001204887
170.30853,37.581744,0.001204908
327.7638,26.845148,0.001205156
117.90906,11.550128,0.001205347
175.20094,12.42175,0.001205827
123.18454,-0.680426,0.00120584
331.65973,8.4578488,0.001205952
153.47087,51.09006,0.001206435
143.47696,13.34403,0.001206438
25.572359,26.365745,0.001206536
154.92377,17.113869,0.001206555
183.81913,13.473052,0.001206742
18.16041,18.889446,0.001206814
12.815879,20.071663,0.001206818
125.49072,0.273628,0.001206958
130.6911,36.630183,0.001207003
205.15306,5.7346943,0.001207027
149.95672,-1.030704,0.001207064
349.62061,25.516526,0.001207223
129.05285,26.038121,0.001207294
156.93216,3.8026833,0.001207307
43.150846,-0.089754487,0.001207322
178.42651,0.26036573,0.001207372
140.35286,13.57848,0.001207482
120.44569,5.709534,0.001207518
145.04869,-0.79019551,0.001207653
149.7695,-1.1178146,0.001207788
161.88422,16.535975,0.001208295
134.40155,14.221621,0.001208502
191.23148,-8.633129,0.001208603
164.65416,2.6472158,0.001208713
163.32368,-1.3009815,0.001209138
147.73122,0.54832364,0.001209172
257.3851,43.674814,0.00120921
137.30975,17.398869,0.001209244
132.39871,4.8399969,0.001209285
40.77578,-0.30934493,0.001209581
176.38254,-0.44406381,0.001209685
183.92103,14.242445,0.001209699
134.68357,1.0900011,0.001209719
143.89809,8.4461523,0.00120972
21.229768,26.543259,0.001209954
145.01509,-1.8643702,0.001210026
136.23581,7.1662076,0.001210061
143.96717,-2.2468305,0.001210729
171.0531,-0.38166074,0.001210876
24.068758,21.412811,0.001211146
17.029352,30.256658,0.001211284
152.41501,14.195628,0.001211383
198.1139,-3.330816,0.001211401
126.70291,8.7515589,0.001211503
128.55892,11.875441,0.001211912
351.97905,5.2308373,0.001212046
123.74846,0.431178,0.001212211
156.56634,0.41573127,0.001212304
125.62321,5.0602243,0.001212328
138.88644,39.858841,0.001212339
142.37782,3.065246,0.001212575
97.362214,27.626826,0.001212927
355.33463,1.6895555,0.001213045
141.43786,0.11478207,0.001213108
124.25013,12.874911,0.001213238
182.47807,61.599716,0.001213401
133.19565,11.262304,0.001213522
119.66389,26.265389,0.001213561
204.51833,8.8424248,0.001213854
172.4897,-6.620574,0.00121406
144.61857,47.871105,0.001214062
222.90099,45.167199,0.001214271
182.18053,4.5344412,0.001214435
37.620833,-9.615419,0.001214507
134.21649,10.843704,0.001214749
117.4379,17.25408,0.001214923
141.36911,10.204734,0.001214975
112.8338,28.159898,0.001215005
161.65327,0.835035,0.00121509
123.79249,0.335999,0.001215132
134.04578,3.8382347,0.001215255
165.60084,13.314987,0.001215573
161.26725,0.304423,0.001215827
67.885017,26.174009,0.001215893
122.62604,6.948175,0.001215922
169.06702,-12.774057,0.001215931
142.8927,-2.0868087,0.001216026
164.47489,16.468822,0.00121614
186.86898,-2.3087902,0.001216155
129.65846,4.6694229,0.001216155
157.10326,0.62120874,0.001216394
127.95419,-3.998539,0.001216754
169.3613,-13.261168,0.001216833
118.69732,8.798241,0.001216853
183.32144,60.445761,0.001217028
146.23732,2.4540084,0.001217052
149.72536,-0.522458,0.001217268
145.18486,46.900138,0.001217513
130.04178,16.16076,0.001217517
123.63482,22.687523,0.00121757
170.9157,13.612482,0.00121757
161.52719,44.335583,0.00121765
151.58905,20.633096,0.00121774
149.26883,-0.298147,0.001218186
141.34581,-0.29151251,0.00121842
115.60273,23.467798,0.001218483
124.23831,2.3726156,0.001218488
154.7241,15.251701,0.001218887
137.0362,2.3521152,0.00121922
159.34827,0.024856528,0.001219335
137.28582,2.4546365,0.001219495
133.8475,1.8336478,0.001219663
173.00285,-2.065408,0.001219699
146.51021,36.076267,0.001219781
121.24977,18.573638,0.0012198
185.27502,0.958285,0.001219834
169.1877,-12.031549,0.001219904
167.20049,-16.898518,0.001220008
120.96771,6.078338,0.001220167
151.37631,3.3549632,0.001220273
150.81122,0.947217,0.001220442
166.50027,-0.65633156,0.001220488
178.45881,35.100087,0.00122059
184.13576,-2.626878,0.001220592
220.53789,62.953655,0.001220624
141.84732,22.432938,0.001220742
155.72958,-2.7484183,0.001220995
198.77792,42.00139,0.001221017
134.61764,0.83946132,0.001221136
175.06677,14.392402,0.001221172
147.21372,7.4288974,0.001221342
138.46669,-1.0435265,0.00122135
171.07185,-2.9686149,0.001222257
136.95898,2.4298037,0.001222287
127.80665,-4.709282,0.001222513
130.82302,4.1859829,0.001222537
133.31975,5.418685,0.001222675
155.4718,31.806903,0.001222854
162.39811,25.00766,0.001222947
140.76757,6.45608,0.001223362
152.28865,0.028095794,0.001223739
132.35117,7.226681,0.001223808
55.809798,10.493992,0.001223852
127.68834,-3.071614,0.001223944
175.60045,6.0515628,0.001223974
203.51216,47.915303,0.001224053
134.88336,12.310576,0.001224159
129.68485,54.932298,0.001224246
169.16812,-13.021839,0.001224352
164.27755,-1.9261161,0.001224386
131.2141,5.859222,0.001224492
186.44115,47.103611,0.00122461
135.19348,0.42155412,0.001224747
186.59832,27.745693,0.00122479
191.27779,30.455688,0.001224862
149.01676,15.986264,0.001225182
145.96681,6.5685412,0.001225239
158.56709,8.8573487,0.00122532
143.56797,19.840771,0.001225376
138.10506,-0.83073676,0.001225621
165.11369,17.412128,0.001225716
144.36927,-2.8395614,0.001225839
135.4593,4.3322433,0.001225931
118.29052,8.968441,0.001225965
160.04483,-0.72528063,0.001226067
190.43163,-7.650154,0.001226087
139.7928,23.419657,0.001226097
134.44187,1.058663,0.001226301
117.19808,18.726118,0.001226355
139.86726,15.59517,0.001226412
21.22938,17.059884,0.001226498
140.60111,13.86945,0.0012265
155.37044,19.800511,0.001226503
203.10168,6.45211,0.001226561
147.15868,16.048558,0.001226639
181.50022,-0.80758175,0.001226785
176.41669,36.313331,0.001227182
124.38635,11.617472,0.001227434
133.47461,5.961146,0.001227507
161.14517,-0.694291,0.001227568
162.15118,-1.6924813,0.001227695
166.86242,-16.170059,0.001227833
328.60534,27.352655,0.001228097
163.04972,22.147264,0.001228147
151.61837,25.394718,0.001228498
126.95998,-0.725273,0.001228602
149.01486,-0.235993,0.001229513
159.43553,-2.6462855,0.001229656
241.5425,32.436503,0.001230062
125.89442,-0.12714804,0.00123013
115.87016,38.1503,0.00123026
142.09198,20.068933,0.001230528
131.68235,4.6447308,0.001230557
169.05026,1.0025173,0.001230635
183.21975,8.785251,0.001230721
135.53206,14.150991,0.001230943
149.7086,2.766013,0.001231053
142.01006,0.60780558,0.001231231
140.1024,1.8047973,0.001231296
173.92415,-1.006574,0.001231323
161.08332,6.1379616,0.001231435
180.08074,11.521537,0.001231796
149.832,13.294945,0.001231888
134.14393,10.418392,0.001232125
132.18912,0.58578642,0.00123218
68.62713,24.954254,0.00123274
142.31312,0.98074084,0.001232924
162.65856,-0.029732,0.001232998
220.54979,2.3443569,0.001233061
219.05418,20.539,0.001233104
180.10813,-2.4740026,0.001233293
179.7788,9.8911076,0.001233401
133.3159,12.216993,0.001233474
147.38758,34.689503,0.001233679
83.211191,0.708939,0.001233784
151.30767,3.9698519,0.001233861
140.25302,0.3488749,0.001233863
141.10023,6.186263,0.0012339
136.23078,3.1942115,0.001234002
26.880946,27.32757,0.001234205
178.41892,-0.098069268,0.00123439
127.0265,-5.203235,0.00123441
129.88325,6.2027654,0.001234539
136.80846,2.1846,0.001234553
191.871,2.6829585,0.001234589
7.84543189999999,23.683201,0.001234779
139.85433,2.0695592,0.001234787
131.00905,6.924852,0.001234818
171.62037,-7.17628,0.001234963
142.00562,7.597393,0.001234994
190.8927,-9.036455,0.001235307
170.40771,17.705456,0.001235564
151.92567,8.7302224,0.001235703
133.2986,5.606274,0.00123578
149.45117,1.2623598,0.001236024
174.16053,-0.431487,0.001236102
200.7836,49.259731,0.00123645
170.58969,-11.086211,0.001236481
195.86874,19.365335,0.001236593
130.82805,6.3156977,0.001236694
170.97973,0.33849894,0.001236868
239.78015,10.564799,0.001237078
161.65997,-0.698495,0.001237157
133.40159,3.4675122,0.001237178
26.904942,27.308078,0.001237469
121.72377,7.375983,0.001237614
164.70706,-1.3383379,0.001237626
145.55979,-0.37736394,0.001238193
355.37603,26.552473,0.001238483
141.61496,62.200497,0.001238676
146.73279,16.328884,0.001238714
190.61407,4.2089247,0.001238843
127.84123,0.63370442,0.001238873
138.85488,0.29710159,0.001238882
165.53348,2.6144888,0.001239638
162.48452,1.091096,0.001239815
6.70074799999998,4.9864695,0.001240061
175.95252,13.727361,0.001240078
189.05315,0.693731,0.001240285
118.45501,11.889082,0.001240597
341.65899,-0.056887234,0.00124064
170.69022,15.675335,0.001240657
144.44177,27.97205,0.001240678
192.94535,-2.1543695,0.001240963
187.83431,39.334549,0.001240995
166.22674,-16.203443,0.001241345
163.95479,-0.30583434,0.001241375
198.69685,-3.2218168,0.001241536
125.78968,6.3666028,0.001241584
168.10269,0.17208986,0.001241707
188.04585,0.722059,0.001241758
216.65722,44.925984,0.001241863
184.73353,-1.0522482,0.001241923
169.22527,22.480543,0.00124206
159.51875,26.257207,0.001242097
124.08656,-0.862594,0.001242104
147.58398,20.139346,0.001242463
129.71396,15.483651,0.001242529
358.90516,33.811509,0.001242625
59.412944,-6.293189,0.001242691
133.6144,6.803333,0.00124276
145.87341,10.901297,0.001242926
159.96012,-0.012939143,0.001243089
130.01648,15.224096,0.001243116
151.60742,33.679155,0.001243184
124.29503,-0.948531,0.001243227
172.11312,-1.1925424,0.001243613
33.489548,2.9486584,0.001243729
348.61215,33.777053,0.001243896
120.38045,17.655105,0.001244125
253.31771,32.581584,0.00124415
154.33943,8.0040934,0.00124433
146.86909,0.36580332,0.001244374
163.34322,-0.74712579,0.00124465
135.82828,43.401413,0.001244799
19.896129,17.786996,0.001244955
148.4385,-0.045248093,0.00124503
234.96943,21.263213,0.001245062
147.25368,1.2678766,0.00124515
217.04098,54.286494,0.001245255
162.86478,16.173905,0.001245308
165.86246,-2.2498115,0.001245385
172.90491,5.3293565,0.001245395
146.25307,-2.7508347,0.001245424
247.68512,19.690792,0.0012457
121.67843,47.650049,0.001245803
146.67275,25.106956,0.00124581
193.52583,27.149342,0.001245902
134.10871,4.364705,0.001245956
166.09601,-16.450908,0.001246116
134.75085,4.4113924,0.001246158
140.4721,19.85665,0.001246261
143.43895,14.897607,0.001246276
191.15146,-9.145371,0.001246718
151.20327,5.1147617,0.001246721
148.59562,41.054591,0.001246732
178.12962,25.155728,0.001246844
141.26071,16.588789,0.001247048
127.93745,24.828575,0.001247154
128.56387,-5.14679,0.001247209
167.79154,43.837616,0.001247242
125.12698,0.109491,0.001247445
158.6815,10.705659,0.001247593
129.40249,4.7464053,0.001247673
242.19422,31.240513,0.001247783
127.56342,-5.220303,0.00124818
198.03721,-0.48185669,0.001248333
172.78912,0.44329154,0.001248409
178.79476,42.662127,0.001248755
25.303679,33.557604,0.001248786
161.51857,0.6106692,0.001248888
130.15811,0.84779187,0.001248973
119.06922,44.385005,0.001249053
167.49016,18.443733,0.001249145
69.248612,24.518803,0.001249183
336.4765,22.947811,0.001249188
142.24149,21.554616,0.00124921
321.51027,0.79688939,0.001249223
185.55543,0.855032,0.001249236
237.2725,13.619599,0.001249254
166.1342,28.597346,0.001249336
210.13167,60.544606,0.001249339
178.27613,12.047103,0.00124942
150.58113,3.250746,0.001249925
65.292971,27.946891,0.001250121
132.59513,4.7421464,0.00125016
136.70388,-0.55222449,0.001250221
167.81111,10.680745,0.001250484
134.54411,2.9653708,0.001250543
170.3477,24.822908,0.001250681
226.64156,0.30187259,0.001250746
201.70032,5.8446366,0.00125099
191.52454,39.49856,0.001251223
256.9702,31.318524,0.001251267
154.58867,16.668741,0.001251274
168.76486,9.418163,0.00125148
182.44772,44.180395,0.001251541
222.21972,0.127831,0.001251879
139.86326,0.18656976,0.001252008
153.75464,35.744757,0.001252027
353.76566,31.366358,0.001252144
131.34853,8.3395776,0.001252166
144.52431,3.6121628,0.001252256
140.68205,8.206579,0.001252349
199.21132,1.3274715,0.001252557
147.28276,20.008199,0.001252737
130.12464,11.439893,0.001252835
248.76169,26.859102,0.001252925
151.90045,12.553374,0.001253118
221.92291,51.761742,0.001253166
131.39419,20.501688,0.001253714
192.61515,-1.6064803,0.001253848
130.99881,28.577151,0.001253896
203.5135,47.909645,0.001253907
180.26046,59.901467,0.001254154
51.108579,17.4225,0.001254179
171.18832,10.107841,0.001254187
72.2426,25.4002,0.0012543
146.26214,-1.2981321,0.001254492
248.79949,56.396807,0.001254554
198.864,34.911433,0.00125475
122.15425,17.498814,0.0012548
124.72142,3.9286099,0.001254804
201.01516,11.343895,0.001254979
5.61021399999998,-2.4673814,0.001255011
172.80035,0.07092003,0.001255013
145.48338,48.254899,0.001255068
171.96212,-7.453191,0.001255104
30.544434,5.740961,0.001255154
12.38708,0.88599411,0.001255228
119.87558,8.871727,0.001255237
147.34897,-2.3739872,0.001255247
212.9848,41.288595,0.001255286
90.497563,24.102951,0.001255357
183.40787,0.57550425,0.001255423
256.69009,61.678757,0.001255456
134.25162,0.80224279,0.001255464
144.10604,48.737321,0.001255499
195.66693,55.596773,0.001255581
204.74633,16.237641,0.001255646
119.55338,23.639103,0.001255676
236.77878,16.199386,0.001255753
142.28068,-0.66730446,0.001255848
216.65608,6.8307501,0.001255959
8.35840250000001,7.1940589,0.001256085
235.93102,28.643567,0.001256091
180.84064,46.819113,0.001256217
129.65227,4.1774498,0.001256269
140.29924,41.891702,0.001256298
128.12182,18.789674,0.001256397
173.05063,-7.589222,0.001256519
61.983791,-5.683019,0.001256531
152.71228,23.999845,0.001256648
258.22406,42.690913,0.001256671
180.52434,17.247005,0.001256699
202.2983,22.182375,0.001256721
226.46326,33.895692,0.001256774
115.00946,38.492132,0.00125717
187.13955,0.494675,0.001257255
149.75249,11.298298,0.001257258
119.93131,7.1797934,0.00125729
339.27452,14.277832,0.001257299
133.53753,1.774084,0.001257338
316.48274,9.7014285,0.001257468
258.58927,23.884068,0.001257496
194.20711,38.085227,0.001257507
36.701101,-3.3816261,0.001257524
15.212408,-4.3181252,0.001257627
84.035036,-0.871809,0.001257645
143.73415,13.10821,0.001257853
134.66398,20.103776,0.00125795
123.58529,-0.569625,0.001258011
27.302492,0.84944188,0.001258034
260.60157,31.909908,0.001258121
137.9924,62.495251,0.001258181
143.71639,32.912473,0.001258292
215.35325,54.189033,0.001258338
176.63947,5.6244693,0.001258363
140.77406,23.667912,0.001258433
156.39978,2.7415935,0.001258442
233.86948,6.1376093,0.001258461
24.07875,6.6184441,0.001258488
231.07487,21.461945,0.001258497
11.007875,14.084228,0.001258528
167.1454,1.0694404,0.001258546
145.33701,-0.074412587,0.001258554
152.05844,40.935157,0.001258587
186.06301,-0.383734,0.001258611
252.52226,35.955448,0.001258638
258.39855,42.216438,0.00125864
136.62861,5.4682084,0.001258664
131.26366,31.615625,0.00125871
135.91631,3.5236352,0.001258776
36.382889,-3.9211498,0.001258789
120.11221,21.718622,0.001258789
223.86301,25.955466,0.001258941
192.47466,-2.8770169,0.001258974
149.95904,-0.952301,0.001258997
166.22423,0.50668011,0.001259152
170.83359,0.91256147,0.001259192
162.45966,45.380047,0.001259204
225.11013,40.520991,0.001259244
230.42551,46.611855,0.001259245
133.70306,18.78127,0.001259276
124.21924,7.057381,0.001259428
174.80025,-2.0125988,0.00125943
120.50482,29.448195,0.001259437
168.10071,8.876413,0.001259486
190.03636,-0.012236,0.001259581
121.38722,10.242367,0.00125972
35.27327,0.43580944,0.001259746
148.5208,23.839762,0.001259782
231.96286,49.4829,0.001259799
212.82201,17.385802,0.00125982
3.6213874,-0.67749243,0.001260007
131.04827,34.16129,0.001260072
138.17915,9.6111637,0.001260093
184.75376,47.302962,0.001260113
1.31870040000001,27.94737,0.001260165
251.91485,33.981566,0.001260223
180.11128,0.26212448,0.001260253
176.18748,35.278709,0.001260324
193.35481,1.1633141,0.001260439
134.27306,16.767672,0.001260505
131.64864,59.233234,0.001260547
155.57781,9.6926568,0.001260553
171.48488,8.9042606,0.001260587
231.37057,24.658169,0.001260602
192.0026,9.29975,0.001260628
324.26478,1.5843076,0.001260646
241.29614,40.816291,0.001260703
156.57437,-0.81653249,0.001260904
244.59247,36.816634,0.001260922
89.947406,23.037219,0.001261059
145.20347,20.815787,0.001261067
171.75249,-6.769389,0.001261089
190.51118,15.636463,0.00126115
9.17197010000001,1.4999732,0.001261202
128.46402,-5.018743,0.001261244
327.37572,24.724299,0.001261297
189.37464,12.465763,0.001261365
230.169,54.547637,0.00126145
118.87485,29.634065,0.001261488
333.633,1.9933743,0.001261509
10.303714,32.858055,0.001261515
239.55591,32.383164,0.001261602
223.03505,12.491702,0.001261634
332.95587,25.013542,0.001261703
22.820376,-0.58736187,0.001261721
346.23402,0.77305181,0.001261738
175.35543,19.014828,0.001261759
323.58161,2.3999814,0.001261779
172.92184,47.35162,0.001261829
335.51049,1.1266309,0.001261845
202.63937,22.909754,0.001261881
156.69561,53.943873,0.001261999
35.517395,-0.93242723,0.001262012
179.26542,27.639405,0.001262014
154.80446,26.996014,0.001262048
355.07155,14.987398,0.00126206
207.25812,21.321554,0.001262251
169.48652,-12.790586,0.001262272
327.18515,-0.332451,0.001262418
358.54526,32.211618,0.001262537
313.48058,0.13044066,0.001262564
23.960565,23.874138,0.001262567
114.57364,42.664373,0.001262576
174.92153,15.820538,0.001262701
121.42212,38.836527,0.001262713
339.59278,24.615502,0.001262831
11.640116,16.106691,0.001263027
177.59119,11.711383,0.001263148
177.94831,42.718068,0.001263153
125.66276,39.397967,0.001263166
129.4973,41.352432,0.001263335
145.35176,4.9866788,0.001263342
11.813171,-3.1607014,0.00126335
172.71008,-0.86307985,0.001263432
113.60551,28.897838,0.001263665
176.59593,-2.4638306,0.001263669
145.84776,24.180406,0.001263708
342.64631,17.894656,0.001263721
33.9715,2.215977,0.001263755
357.78135,-1.5336471,0.001263843
130.89537,53.839935,0.001263921
233.08223,19.61447,0.001263936
184.88942,8.7878262,0.001264066
131.22985,1.9819709,0.001264108
16.964261,-2.4842206,0.001264163
132.62446,-0.7380559,0.001264177
148.08634,15.970375,0.001264186
323.8877,9.3927231,0.0012643
20.061027,3.7364877,0.001264395
169.23176,36.011017,0.001264454
142.95986,0.49561157,0.001264481
186.13643,22.328622,0.001264483
252.55459,22.826123,0.001264486
132.33957,18.485654,0.001264493
20.904375,19.409092,0.0012647
210.29424,20.110893,0.00126477
184.47916,4.0559521,0.001264779
221.95483,57.808958,0.001264854
194.93632,-2.6820811,0.001264928
231.87248,46.35266,0.001265012
28.706577,-8.6177178,0.001265064
125.56888,46.890765,0.001265073
129.68359,34.266012,0.001265148
162.94624,22.59548,0.001265156
207.07575,10.477488,0.001265178
321.3561,-2.5744028,0.001265207
213.29206,34.896882,0.00126522
237.31221,48.817047,0.001265225
175.00676,0.77658936,0.001265456
244.40621,28.312988,0.001265522
124.32089,27.979782,0.001265646
187.21545,42.17974,0.001265662
125.93793,48.401342,0.001265697
250.62428,33.699524,0.001265698
180.9801,9.2523953,0.001265721
24.818594,-1.9595096,0.001265726
133.48684,30.100818,0.001265745
178.05919,24.937893,0.001265998
212.95007,54.11145,0.001266045
167.64992,8.955541,0.001266097
134.86476,23.685868,0.001266122
181.46815,-0.051192935,0.001266166
128.47524,36.008499,0.001266172
23.241567,27.185479,0.001266182
126.1742,30.734754,0.001266184
221.48709,7.1835247,0.001266237
118.736,10.237954,0.001266241
124.62481,45.438139,0.001266257
221.46467,47.959125,0.00126628
2.43042480000003,24.247733,0.001266297
317.50211,0.489816,0.001266308
235.60242,15.566152,0.00126632
171.74934,-1.1550872,0.001266386
163.37347,41.168526,0.001266459
204.07655,12.038943,0.001266461
27.30163,4.832251,0.001266476
157.51069,8.190856,0.001266516
214.80574,58.070257,0.001266648
197.47486,28.219968,0.001266886
134.27015,3.716987,0.001266888
250.26233,12.037617,0.001266932
163.44141,61.894549,0.00126694
22.510873,18.9767,0.001266944
159.37541,28.000167,0.001267031
171.65598,0.079476747,0.001267052
133.08373,10.375069,0.001267197
131.81591,44.020856,0.001267261
191.27652,13.05861,0.001267272
168.54218,-12.411554,0.001267282
310.3802,15.0344,0.001267332
323.35768,-1.9448584,0.001267392
346.2782,22.905159,0.001267446
121.4987,22.39111,0.001267517
212.98672,22.574048,0.001267531
1.54256229999999,30.716431,0.00126759
336.25819,9.3715652,0.001267611
352.06233,27.75558,0.001267708
135.26075,9.7258933,0.001267733
2.80772250000001,-4.1791525,0.001267778
161.55807,48.532232,0.001267783
331.20375,26.859797,0.001267797
180.55588,0.142039,0.001267801
234.41604,25.405284,0.00126781
235.33238,20.415465,0.001267852
160.49313,41.72635,0.001267853
199.91361,5.5345443,0.001267923
175.07892,55.144711,0.001267946
53.407139,-0.392603,0.001267958
239.80767,58.345528,0.001268033
181.93641,-0.633448,0.00126808
114.20963,15.714461,0.001268107
117.54937,26.533661,0.001268176
170.13403,-12.631077,0.001268218
143.74383,17.070083,0.00126823
132.91111,38.581518,0.001268252
51.39123,1.1433004,0.001268259
5.0019805,8.6919349,0.00126831
56.137745,-0.60030935,0.001268311
2.73000839999997,-3.569538,0.00126833
232.44675,30.022145,0.001268478
200.93356,50.443933,0.001268584
328.5834,2.9275299,0.001268624
234.59137,12.960586,0.001268669
141.72723,53.181457,0.001268741
244.1683,55.672066,0.001268765
225.46554,42.614281,0.001268824
240.53232,11.780923,0.001268841
152.19496,19.810816,0.001268958
214.75459,30.385292,0.001269076
196.12154,57.851082,0.001269118
137.99922,15.645404,0.001269208
355.19782,34.534912,0.001269411
348.96376,18.305211,0.001269414
168.4499,52.450817,0.001269459
8.44843830000002,34.142378,0.00126946
117.86318,9.638461,0.001269515
143.81051,56.107901,0.001269524
26.26282,20.796586,0.001269602
176.13233,10.880866,0.001269614
337.69116,13.156256,0.001269673
246.18004,27.999998,0.001269682
138.02031,16.065524,0.00126977
226.90322,59.697857,0.001269775
197.37854,10.960035,0.00126979
153.89958,31.989541,0.001269987
120.48512,6.706908,0.001269994
187.0916,-0.150963,0.001270072
128.99356,43.836774,0.001270209
232.50575,31.980352,0.00127021
228.14039,20.253656,0.001270249
219.25155,37.217034,0.001270284
139.15345,59.452799,0.00127035
176.76894,8.8055677,0.001270359
131.53292,12.533046,0.001270391
242.49805,52.757179,0.001270413
119.84061,24.81176,0.001270414
237.09607,35.961888,0.001270425
127.7619,55.112079,0.001270478
114.88569,20.748205,0.001270661
207.96536,11.968632,0.001270812
343.83174,28.431983,0.001270878
320.51425,10.985764,0.001270949
236.04354,36.490821,0.001270973
216.74732,9.616914,0.001271017
31.749749,1.1318021,0.001271134
20.690299,-3.5121772,0.00127121
30.513056,-4.0284753,0.001271223
141.74835,0.92706049,0.001271325
134.47623,45.598942,0.001271338
253.71177,48.467372,0.001271434
34.385074,6.4506,0.001271534
27.069339,11.050312,0.001271555
117.28864,34.731866,0.001271576
118.97149,52.315695,0.001271633
175.95718,14.634007,0.001271799
72.527699,-1.101569,0.001271806
244.68446,11.163374,0.001271845
40.30859,-0.613527,0.001271853
155.62873,17.693021,0.001271914
40.99476,-0.78836798,0.001271962
155.83158,15.763625,0.00127198
165.14684,28.602639,0.001272036
229.156,46.627505,0.001272222
47.284447,4.698336,0.001272263
126.79561,55.167241,0.001272275
148.31388,42.515979,0.001272278
128.4441,31.2528,0.001272338
250.57035,21.840194,0.001272353
21.21141,31.461862,0.001272378
33.89848,-5.8014886,0.00127243
117.52616,18.203133,0.001272485
357.53702,33.749056,0.001272525
159.73195,27.567152,0.001272527
162.6534,15.630414,0.001272556
122.6109,16.681095,0.001272576
119.56027,1.2848073,0.001272618
39.937557,0.46251228,0.001272635
130.439,10.102062,0.001272675
6.21940810000001,-1.5052105,0.001272687
4.869923,-10.53221,0.001272708
339.17995,9.4639946,0.001272716
61.534169,-4.80481,0.001272736
20.540906,-5.4031072,0.00127284
136.69768,34.897627,0.001272887
27.319383,30.808044,0.001273008
135.32658,14.393217,0.001273046
26.952635,27.425587,0.001273084
179.39825,36.012995,0.001273101
1.1928565,-10.01422,0.00127321
172.98558,38.840174,0.001273255
31.995965,6.1471214,0.001273348
147.67548,63.86904,0.001273388
143.66007,0.92528378,0.001273432
210.2798,-0.12846154,0.001273695
3.68821150000002,17.861401,0.001273756
11.977448,13.943756,0.001273796
167.44064,-16.493978,0.001273855
246.35541,27.35722,0.001273873
340.71809,-1.6047692,0.001273883
157.8849,32.136918,0.001273887
142.2461,1.3442441,0.001273942
178.74239,16.510031,0.001274069
145.47298,42.896684,0.001274106
193.38923,-2.7669448,0.001274134
313.13252,-0.56798958,0.001274142
123.05259,3.2940784,0.00127417
219.08692,41.169021,0.001274202
